id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2996,1981,Mastercard,Debit,5898198294277172,08/2022,332,YES,2,$20962,05/2009,2009,No
4,1981,Mastercard,Debit,5433366978583845,03/2024,530,YES,2,$19439,01/1997,2007,No
3257,870,Visa,Debit,4073664438482773,03/2022,973,NO,1,$30160,06/2003,2017,No
3626,870,Amex,Credit,349088998842560,06/2022,652,YES,2,$0,06/2018,2018,No
1039,870,Visa,Debit,4701143570043786,11/2012,807,NO,1,$28937,02/2004,2008,No
2080,16,Mastercard,Debit (Prepaid),5151149006132572,05/2020,636,NO,2,$22,03/2005,2011,No
49,16,Mastercard,Debit,5289860104321083,08/2015,59,YES,2,$1575,01/2004,2005,No
4964,16,Mastercard,Debit,5496658602251095,12/2020,962,YES,2,$7562,10/2002,2011,No
4093,16,Mastercard,Debit,5571413073625472,05/2024,741,YES,2,$17211,08/1999,2013,No
2979,16,Visa,Credit,4255418851751854,06/2010,361,NO,2,$9500,05/2008,2010,No
3513,46,Mastercard,Debit,5718393085724653,11/2022,117,YES,2,$24191,06/2011,2011,No
3732,46,Mastercard,Debit (Prepaid),5358119472579247,03/2023,129,YES,2,$68,07/2005,2006,No
2925,46,Mastercard,Debit,5615933957470022,02/2020,432,YES,2,$8037,05/2007,2010,No
1167,46,Mastercard,Debit (Prepaid),5310685272979011,02/2018,830,YES,2,$97,02/2009,2015,No
450,800,Mastercard,Debit,5198251438400161,05/2021,789,YES,1,$15555,01/2020,2020,No
2759,800,Mastercard,Debit,5306340091674907,05/2016,523,YES,1,$18242,04/2016,2016,No
1779,800,Visa,Debit (Prepaid),4338828980282998,12/2021,148,YES,2,$62,02/2020,2020,No
754,800,Visa,Debit,4430018858326722,12/2022,451,NO,1,$16715,01/2020,2020,No
1479,1968,Mastercard,Debit (Prepaid),5439358068470043,02/2020,309,YES,1,$46,02/2020,2020,No
1298,697,Mastercard,Debit,5139001522381220,04/2021,740,YES,2,$20195,02/2012,2012,No
3640,697,Mastercard,Debit,5420521698473433,07/2019,257,YES,2,$39818,06/2019,2019,No
3074,697,Visa,Debit,4873407892539448,09/2018,423,YES,2,$33736,05/2010,2010,No
4239,1269,Mastercard,Debit,5205177909482379,11/2011,911,YES,2,$17850,08/2008,2008,No
4147,1269,Amex,Credit,324624221959001,02/2021,846,YES,2,$11300,08/2005,2008,No
3075,1782,Visa,Debit,4853013168432421,09/2015,554,NO,2,$1981,05/2010,2014,No
4289,1782,Mastercard,Debit,5770027992115355,07/2024,811,YES,1,$15695,08/2009,2010,No
2172,1782,Mastercard,Debit,5305462513282842,06/2014,605,YES,2,$23475,03/2008,2011,No
5366,1977,Mastercard,Credit,5656749855983523,06/2017,315,YES,1,$12900,11/2001,2011,No
2673,1977,Mastercard,Debit (Prepaid),5755720451424427,02/2021,988,YES,1,$91,04/2011,2011,No
965,1977,Mastercard,Debit,5833925436440570,10/2022,344,YES,2,$15341,02/1999,2014,No
4763,1734,Mastercard,Debit,5116904368864992,06/2015,698,YES,2,$42116,09/2010,2011,No
451,1734,Mastercard,Debit,5945680972992846,01/2020,843,NO,2,$39312,01/2020,2020,No
3300,1913,Visa,Debit,4082503635321960,04/2008,947,NO,2,$21370,06/2005,2010,No
5226,1913,Amex,Credit,356204311290241,12/2022,312,YES,2,$16700,10/2011,2011,No
5477,1913,Amex,Credit,356951210404599,10/2024,952,YES,1,$17800,11/2007,2011,No
5877,1913,Mastercard,Credit,5697567028506344,11/2020,356,YES,2,$16200,12/2007,2011,No
3084,1913,Amex,Credit,333504501414647,12/2020,276,YES,1,$17700,05/2011,2013,No
13,858,Mastercard,Credit,5106045376475662,03/2021,686,YES,1,$14600,01/2000,2012,No
4735,858,Visa,Credit,4899127312611091,07/2024,490,YES,2,$10700,09/2009,2011,No
2633,858,Mastercard,Debit (Prepaid),5241392304445807,07/2023,137,YES,1,$89,04/2010,2010,No
4173,606,Mastercard,Debit,5691422356177731,09/2006,349,YES,3,$11398,08/2006,2013,No
5925,1564,Mastercard,Credit,5272030426588008,12/2023,905,YES,2,$8200,12/2008,2010,No
4240,1564,Mastercard,Credit,5399201189421219,06/2021,479,YES,1,$6100,08/2008,2008,No
3514,1564,Mastercard,Debit,5158754138100901,07/2024,813,YES,1,$15820,06/2011,2011,No
1480,1109,Mastercard,Debit,5607458054846909,08/2023,252,YES,2,$9774,02/2020,2020,No
3136,1301,Visa,Debit,4199613929770276,09/2023,765,YES,1,$22833,05/2013,2013,No
755,1301,Visa,Debit,4912898188628991,11/2022,446,YES,1,$48502,01/2020,2020,No
2787,1301,Visa,Debit,4729953228374508,07/2022,461,YES,2,$34888,04/2019,2019,No
4435,1301,Visa,Debit,4164595738782783,08/2019,90,NO,1,$29503,08/2014,2014,No
378,1301,Mastercard,Debit,5036328460113700,08/2021,627,YES,2,$19570,01/2019,2019,No
3189,1301,Mastercard,Debit,5975006425756630,12/2023,551,YES,1,$22297,05/2017,2017,No
3595,1301,Visa,Debit,4420959167134444,09/2023,75,YES,1,$20031,06/2015,2015,No
1481,1301,Mastercard,Debit,5016998590035219,02/2020,597,YES,2,$30323,02/2020,2020,No
390,1301,Amex,Credit,308100975355379,04/2024,881,YES,1,$19000,01/2020,2020,No
4065,1399,Mastercard,Debit,5835253444174486,02/2020,308,YES,1,$18162,07/2018,2018,No
756,1399,Visa,Debit (Prepaid),4049734716799356,12/2020,662,YES,1,$54,01/2020,2020,No
1482,1399,Mastercard,Credit,5314005209195975,08/2022,991,YES,1,$8700,02/2020,2020,No
452,1399,Mastercard,Debit,5849554532579598,05/2021,767,YES,1,$14295,01/2020,2020,No
5743,1775,Visa,Debit,4997798155113400,11/2024,545,NO,1,$17620,11/2019,2019,No
344,1775,Mastercard,Debit,5309940542589432,02/2020,924,YES,2,$17201,01/2015,2015,No
423,1775,Discover,Credit,6108413838069051,08/2021,894,YES,1,$8300,01/2020,2020,No
5542,1673,Visa,Debit,4251102360489444,08/2023,439,YES,2,$17853,11/2008,2011,No
2777,1673,Mastercard,Debit,5557372707231204,12/2024,434,YES,1,$10794,04/2018,2018,No
5598,1673,Mastercard,Debit,5865546237246039,12/2019,155,YES,1,$15832,11/2010,2011,No
3759,1957,Mastercard,Debit (Prepaid),5878511318941183,10/2006,699,YES,1,$26,07/2006,2019,No
5483,1957,Mastercard,Credit,5825403139414547,05/2013,531,YES,2,$16300,11/2007,2009,No
453,1033,Mastercard,Debit,5407870927189092,10/2024,228,YES,2,$14836,01/2020,2020,No
454,1033,Mastercard,Debit,5089025651729124,07/2024,464,YES,2,$13972,01/2020,2020,No
3564,1024,Mastercard,Debit,5847313041147612,06/2024,574,YES,1,$33103,06/2013,2013,No
4241,1024,Mastercard,Debit,5454341430423098,09/2023,247,YES,1,$20847,08/2008,2010,No
5268,1024,Mastercard,Debit,5183724144988670,11/2013,569,YES,1,$31807,10/2013,2013,No
1006,1024,Visa,Credit,4903105068681962,03/2024,274,YES,1,$16100,02/2002,2014,No
2825,1441,Mastercard,Debit,5370803294413435,07/2021,851,YES,1,$28894,05/2002,2011,No
1007,1441,Visa,Debit (Prepaid),4129518763612024,03/2002,84,YES,1,$61,02/2002,2009,No
4792,1441,Visa,Credit,4164752448797896,02/2023,24,YES,1,$12500,09/2010,2012,No
2599,1103,Mastercard,Debit,5557896137687493,06/2023,598,YES,2,$15409,04/2009,2010,No
4984,1103,Mastercard,Credit,5675172699563859,08/2023,294,YES,1,$5300,10/2003,2012,No
2895,1103,Mastercard,Debit,5259283165298575,12/2016,403,YES,1,$13469,05/2006,2009,No
455,431,Mastercard,Debit,5155446517379011,05/2020,719,YES,1,$16524,01/2020,2020,No
456,431,Mastercard,Debit,5831064486667385,01/2020,570,NO,1,$29526,01/2020,2020,No
1483,431,Mastercard,Debit,5157956439521808,07/2023,657,YES,1,$16407,02/2020,2020,No
3378,165,Mastercard,Debit (Prepaid),5874195902667119,04/2023,206,YES,2,$61,06/2008,2015,No
5146,165,Mastercard,Debit,5803563077451662,11/2020,827,YES,2,$40628,10/2009,2014,No
2559,165,Mastercard,Debit,5283475217390040,08/2010,149,YES,2,$24980,04/2008,2014,No
1484,353,Mastercard,Debit,5316882967513700,05/2020,122,YES,1,$10290,02/2020,2020,No
5328,353,Mastercard,Debit (Prepaid),5962806753089588,01/2023,217,YES,1,$84,10/2018,2018,No
2154,1758,Visa,Debit,4631099146168683,12/2018,597,YES,1,$13725,03/2007,2014,No
4686,1758,Visa,Debit,4716755530325962,12/2024,821,YES,2,$8278,09/2008,2010,No
3440,1758,Visa,Debit,4053406246662206,09/2020,491,YES,2,$13514,06/2009,2018,No
2674,1758,Mastercard,Credit,5105518827174579,11/2024,883,YES,1,$3800,04/2011,2011,No
2478,1266,Mastercard,Debit,5192370991764802,10/2024,603,YES,2,$15119,04/2005,2011,No
457,1943,Mastercard,Debit (Prepaid),5182568921946800,01/2021,310,YES,1,$81,01/2020,2020,No
458,1943,Mastercard,Debit,5394718113711366,02/2020,16,YES,1,$34183,01/2020,2020,No
757,1943,Visa,Credit,4864430404023760,07/2022,534,YES,1,$22200,01/2020,2020,No
1485,792,Mastercard,Debit,5124153601404702,02/2022,6,YES,1,$15117,02/2020,2020,No
3491,792,Visa,Debit (Prepaid),4073696489940421,04/2020,274,YES,2,$81,06/2010,2010,No
3249,1055,Mastercard,Debit,5476802835185783,05/2023,744,YES,2,$1543,06/2003,2009,No
459,1159,Mastercard,Debit,5753359093924163,09/2024,795,YES,1,$22821,01/2020,2020,No
1780,1159,Visa,Credit,4201957315957623,01/2023,619,YES,1,$13200,02/2020,2020,No
460,1159,Mastercard,Debit,5786593463189278,08/2024,58,YES,1,$16330,01/2020,2020,No
758,1159,Visa,Debit (Prepaid),4091173399720381,01/2020,916,NO,2,$39,01/2020,2020,No
5484,1115,Mastercard,Credit,5345794459975216,11/2007,412,YES,2,$6400,11/2007,2011,No
2809,1115,Visa,Credit,4897384992083944,05/2000,382,YES,1,$3500,05/2000,2007,No
6138,1115,Visa,Debit,4171955938083789,04/2023,251,YES,1,$12606,12/2018,2018,No
374,1115,Visa,Debit,4906405312400640,02/2023,579,YES,1,$9921,01/2018,2018,No
4225,1115,Visa,Debit (Prepaid),4176098872817204,05/2022,661,YES,2,$96,08/2007,2009,No
1014,1115,Mastercard,Debit,5412244076346677,12/2024,594,YES,1,$18964,02/2003,2009,No
2526,38,Mastercard,Debit,5297260201877616,01/2024,580,YES,2,$3711,04/2007,2013,No
1352,1027,Mastercard,Debit,5735792874705665,03/2023,748,NO,1,$35279,02/2015,2015,No
5543,1027,Visa,Credit,4863498051032543,07/2020,593,YES,2,$13800,11/2008,2015,No
3671,1027,Mastercard,Debit,5489970186857774,02/2022,7,YES,2,$24215,07/2002,2007,No
5503,11,Visa,Credit,4508109473981620,09/2024,763,YES,1,$19400,11/2007,2010,No
2096,11,Visa,Debit (Prepaid),4800041020887836,06/2020,59,YES,2,$30,03/2005,2014,No
243,11,Visa,Debit,4144574679317199,03/2024,543,YES,2,$17208,01/2010,2016,No
18,11,Mastercard,Credit,5919854740342964,11/2004,604,YES,2,$18300,01/2001,2011,No
1336,11,Mastercard,Debit,5208447578218097,09/2021,126,YES,1,$51012,02/2014,2014,No
189,11,Amex,Credit,320735955126194,02/2019,686,YES,1,$15000,01/2009,2011,No
2910,871,Visa,Credit,4325807240930443,04/2018,642,YES,1,$7600,05/2006,2009,No
2081,871,Mastercard,Debit,5672870607977288,11/2023,952,YES,2,$8052,03/2005,2012,No
2082,871,Mastercard,Credit,5025018096886549,07/2024,783,YES,1,$8600,03/2005,2007,No
5336,871,Mastercard,Debit,5125159184089047,08/2020,945,YES,2,$20128,10/2019,2019,No
3831,871,Amex,Credit,339948848081416,03/2023,643,YES,1,$9000,07/2008,2013,No
5645,871,Mastercard,Debit (Prepaid),5967922448022597,10/2020,849,YES,2,$91,11/2011,2012,No
958,746,Amex,Credit,313387157322526,12/2024,961,YES,1,$6800,02/1996,2009,No
3043,746,Mastercard,Debit (Prepaid),5287305063365339,07/2011,597,YES,1,$93,05/2010,2010,No
2319,746,Visa,Credit,4511050153177271,01/2016,263,YES,2,$9800,03/2013,2013,No
3492,746,Visa,Credit,4795565502176661,01/2021,731,YES,2,$6700,06/2010,2011,No
108,1520,Visa,Credit,4515587053760939,05/2023,983,YES,1,$9800,01/2006,2015,No
3329,1520,Visa,Debit,4185031026466058,01/2018,48,YES,2,$24544,06/2006,2013,No
2956,1520,Mastercard,Debit,5835884730427367,05/2023,642,YES,1,$22639,05/2008,2010,No
4033,1520,Discover,Credit,6113979959799077,11/2023,899,YES,1,$1100,07/2015,2015,No
2715,1520,Mastercard,Debit (Prepaid),5139150904667380,05/2016,509,YES,1,$86,04/2013,2013,No
2655,1372,Visa,Debit,4574373333053393,08/2020,742,YES,2,$2330,04/2010,2011,No
1781,1372,Visa,Credit,4806267788873524,08/2020,289,YES,2,$5900,02/2020,2020,No
5909,1799,Visa,Debit,4461391532392446,02/2020,981,YES,2,$47372,12/2007,2008,No
3076,1799,Visa,Debit,4260012890373386,07/2022,447,NO,2,$28127,05/2010,2010,No
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,03/2010,553,YES,1,$28,09/2006,2006,No
1782,1799,Visa,Debit,4955481558570019,03/2024,397,YES,2,$62081,02/2020,2020,No
4806,1905,Amex,Credit,303639878430454,11/2022,807,YES,1,$5800,09/2011,2011,No
3902,1905,Visa,Credit,4060113536623876,07/2016,408,YES,1,$6700,07/2009,2009,No
2127,1905,Visa,Credit,4646061658785929,02/2015,856,YES,1,$6700,03/2006,2012,No
5807,1905,Mastercard,Debit,5040622566272530,07/2022,87,YES,2,$1424,12/2004,2012,No
1486,130,Mastercard,Debit (Prepaid),5214812311200288,07/2024,453,NO,1,$58,02/2020,2020,No
3785,130,Visa,Credit,4996236791696784,05/2009,700,YES,2,$19400,07/2006,2008,No
6020,130,Visa,Debit,4634979930026450,05/2012,897,YES,2,$4052,12/2010,2013,No
2468,130,Visa,Credit,4437020876913493,05/2010,955,YES,2,$9300,04/2004,2010,No
1783,1990,Visa,Credit,4862011857697370,05/2022,405,YES,1,$9600,02/2020,2020,No
1487,1990,Mastercard,Debit,5702517198112781,02/2020,24,YES,1,$16923,02/2020,2020,No
461,593,Mastercard,Credit,5659013286075924,02/2020,777,YES,1,$7700,01/2020,2020,No
1488,540,Mastercard,Debit,5128972927503172,07/2022,466,YES,2,$146,02/2020,2020,No
2997,1155,Mastercard,Debit,5677245240966697,03/2023,293,NO,1,$12091,05/2009,2009,No
4596,1155,Mastercard,Debit,5854333169733349,11/2006,280,YES,2,$11157,09/2006,2011,No
5784,1155,Visa,Credit,4986381278679951,07/2010,21,YES,2,$7100,12/2002,2012,No
4319,1155,Mastercard,Debit,5718135133841307,01/2012,915,YES,1,$7612,08/2010,2011,No
1328,1155,Visa,Credit,4973662128767227,12/2021,9,YES,2,$6100,02/2013,2013,No
5941,663,Visa,Debit,4724986483917889,07/2023,384,YES,2,$27706,12/2008,2008,No
2173,663,Mastercard,Debit (Prepaid),5651451840802358,04/2009,851,NO,2,$45,03/2008,2009,No
975,663,Mastercard,Debit,5560330928676135,05/2021,732,NO,2,$2046,02/2000,2008,No
4831,663,Mastercard,Credit,5078189663550754,10/2024,929,YES,1,$17400,09/2012,2012,No
5926,663,Mastercard,Debit,5243545849930026,05/2020,648,YES,1,$26231,12/2008,2008,No
3358,1987,Visa,Credit,4325487328684543,02/2009,692,YES,2,$18300,06/2007,2010,No
3668,1987,Visa,Credit,4759642688252595,05/2016,644,YES,2,$13900,07/2001,2014,No
3209,1484,Mastercard,Credit,5060071689988757,08/2022,113,YES,2,$17200,06/1999,2013,No
5058,1484,Visa,Debit,4248867812400739,06/2023,619,YES,2,$14217,10/2006,2012,No
2527,1484,Mastercard,Debit,5093901939500036,03/2024,472,YES,2,$39533,04/2007,2016,No
4242,1484,Mastercard,Debit,5223300442168271,04/2023,262,YES,2,$3141,08/2008,2013,No
2733,1484,Visa,Credit,4941415000431974,11/2022,50,YES,2,$12800,04/2014,2014,No
4764,1484,Mastercard,Debit,5431173218728279,01/2020,187,NO,1,$38342,09/2010,2010,No
462,417,Mastercard,Credit,5229402459571307,01/2020,704,YES,1,$3000,01/2020,2020,No
1784,298,Visa,Debit,4858818886878485,12/2020,125,NO,1,$16486,02/2020,2020,No
463,306,Mastercard,Debit,5540073375174446,05/2024,684,YES,2,$28868,01/2020,2020,No
464,306,Mastercard,Debit,5289314952826819,02/2021,998,YES,1,$51836,01/2020,2020,No
1785,607,Visa,Credit,4588933671536303,09/2021,748,YES,2,$8900,02/2020,2020,No
1489,607,Mastercard,Credit,5674179618380471,02/2020,303,YES,1,$9900,02/2020,2020,No
759,607,Visa,Debit,4913369105929873,02/2020,711,YES,1,$22935,01/2020,2020,No
1786,607,Visa,Credit,4729324689482423,10/2023,582,YES,2,$7900,02/2020,2020,No
6100,607,Mastercard,Debit,5076843052683212,02/2020,969,YES,1,$17336,12/2014,2014,No
3981,1769,Visa,Debit,4130633556245301,03/2021,268,YES,2,$20206,07/2011,2011,No
375,1769,Visa,Credit,4214195908881404,10/2023,598,YES,2,$9900,01/2018,2018,No
295,1769,Mastercard,Debit (Prepaid),5928394327706854,11/2021,853,NO,1,$78,01/2012,2012,No
5599,1769,Mastercard,Debit,5538135650340797,05/2023,623,YES,1,$17335,11/2010,2010,No
43,1769,Visa,Credit,4088292829841504,06/2024,140,YES,1,$9700,01/2003,2020,No
5820,698,Visa,Debit,4859980421504976,06/2021,971,NO,2,$25048,12/2004,2010,No
2332,698,Visa,Debit,4401743622113558,12/2014,322,YES,1,$25214,03/2014,2014,No
1490,698,Mastercard,Debit,5568521915813745,04/2023,226,YES,1,$33580,02/2020,2020,No
2286,896,Visa,Debit,4851242738517632,04/2013,684,NO,2,$1952,03/2011,2011,No
3882,1975,Mastercard,Debit,5059388151009778,05/2023,996,YES,1,$18491,07/2009,2011,No
4336,1975,Visa,Credit,4822550416239709,02/2013,509,YES,1,$9800,08/2010,2014,No
5957,1975,Mastercard,Credit,5320022308833354,12/2021,92,YES,1,$0,12/2009,2010,No
267,645,Mastercard,Debit,5097891088528736,09/2023,447,YES,1,$5857,01/2011,2012,No
5094,645,Visa,Debit,4459776057093772,06/2020,869,YES,2,$10366,10/2007,2014,No
2469,645,Visa,Debit,4017542226763671,01/2024,109,YES,1,$10161,04/2004,2008,No
68,645,Mastercard,Debit,5148390223991031,04/2021,316,YES,2,$9297,01/2005,2012,No
3703,645,Visa,Debit,4898934131827425,09/2021,199,YES,1,$12434,07/2003,2012,No
5600,227,Mastercard,Debit,5943373604505748,04/2020,300,YES,2,$29973,11/2010,2010,No
4886,227,Visa,Debit,4284210826984108,02/2020,154,YES,2,$25330,09/2015,2015,No
2512,227,Visa,Debit,4093850742287208,04/2020,286,YES,2,$52609,04/2006,2010,No
5867,227,Visa,Credit,4329687142518026,10/2020,827,YES,1,$25200,12/2006,2016,No
5750,84,Visa,Debit,4744876175071543,11/2022,747,YES,1,$11832,12/1996,2007,No
2580,84,Visa,Credit,4152829240073093,08/2016,446,YES,1,$5400,04/2008,2013,No
3417,84,Mastercard,Debit,5754695413159461,01/2024,939,NO,1,$3384,06/2009,2009,No
3543,1684,Mastercard,Debit,5287533090911331,04/2014,946,YES,1,$13756,06/2012,2012,No
94,1684,Mastercard,Debit,5761884540845430,06/2022,312,YES,1,$9263,01/2006,2010,No
2723,1684,Mastercard,Debit,5903499521440697,12/2024,779,YES,1,$16899,04/2014,2014,No
3278,1684,Visa,Credit,4814691024249332,01/2022,424,YES,1,$5700,06/2004,2012,No
2140,1684,Mastercard,Debit (Prepaid),5955075527372953,05/2021,513,YES,1,$46,03/2007,2012,No
1491,745,Mastercard,Credit,5953949146709597,01/2024,474,YES,2,$11400,02/2020,2020,No
5646,1508,Mastercard,Debit (Prepaid),5868862947419305,08/2022,245,YES,1,$95,11/2011,2011,No
1108,1508,Mastercard,Credit,5418163465826338,06/2023,559,YES,2,$10700,02/2007,2015,No
3508,1508,Amex,Credit,377302862567108,02/2024,524,YES,1,$8700,06/2011,2011,No
3279,1508,Visa,Debit,4609477454357089,01/2022,347,YES,2,$12150,06/2004,2008,No
3617,1158,Discover,Credit,6617202891382002,03/2019,499,YES,1,$7800,06/2017,2017,No
1329,1158,Visa,Debit,4863697166227070,10/2013,748,NO,1,$13761,02/2013,2013,No
3946,1427,Visa,Debit,4525977155603081,06/2020,662,YES,2,$45377,07/2010,2011,No
465,352,Mastercard,Debit,5168144985829715,01/2020,454,YES,1,$18091,01/2020,2020,No
466,352,Mastercard,Debit,5081154452848669,12/2022,211,YES,1,$14514,01/2020,2020,No
1492,1948,Mastercard,Credit,5540056584502163,03/2022,749,YES,1,$15900,02/2020,2020,No
760,1948,Visa,Credit,4089244507142221,12/2020,999,YES,1,$13000,01/2020,2020,No
761,1948,Visa,Debit,4084435358903514,09/2021,778,YES,2,$17905,01/2020,2020,No
5624,724,Visa,Credit,4015255845214445,07/2022,244,YES,2,$7000,11/2010,2011,No
2656,724,Visa,Credit,4998601196255206,07/2020,12,YES,3,$7100,04/2010,2010,No
2876,724,Mastercard,Debit,5832356224925490,06/2024,245,YES,2,$16476,05/2005,2008,No
5868,724,Visa,Credit,4984837369742443,10/2009,257,NO,2,$7200,12/2006,2011,No
5996,543,Mastercard,Credit,5929898393818083,10/2017,671,YES,1,$11800,12/2010,2011,No
4320,543,Mastercard,Debit,5284022658441928,12/2018,405,YES,2,$6832,08/2010,2015,No
4708,543,Mastercard,Debit,5534901273086337,12/2023,387,YES,2,$6222,09/2009,2009,No
2920,1559,Amex,Credit,369191506516942,03/2024,251,YES,1,$13300,05/2007,2015,No
5797,1559,Visa,Debit,4862436349200537,08/2023,49,YES,2,$2942,12/2003,2014,No
3301,1559,Visa,Debit,4714754243202455,12/2022,297,YES,2,$33539,06/2005,2018,No
1787,1199,Visa,Credit,4495252841912344,04/2023,938,YES,2,$14000,02/2020,2020,No
762,1199,Visa,Debit,4982363893558200,06/2024,388,YES,1,$20160,01/2020,2020,No
467,1745,Mastercard,Debit,5504969419405753,03/2022,907,YES,1,$35466,01/2020,2020,No
1788,1745,Visa,Debit,4420607109678464,02/2020,318,YES,2,$24677,02/2020,2020,No
1789,1745,Visa,Debit,4863290933542106,02/2020,80,YES,1,$16520,02/2020,2020,No
5028,1950,Visa,Debit,4154322307475525,04/2008,150,YES,2,$6708,10/2005,2013,No
328,1950,Mastercard,Credit,5963981612717511,10/2022,871,YES,1,$1200,01/2014,2014,No
4374,1950,Visa,Debit,4155798170380731,06/2022,512,YES,1,$10903,08/2011,2011,No
1312,1950,Mastercard,Debit,5258035150490120,10/2021,728,YES,1,$6710,02/2013,2013,No
5730,1950,Mastercard,Debit,5931155323451029,05/2024,580,YES,2,$10841,11/2017,2017,No
763,1397,Visa,Debit (Prepaid),4356768889068512,11/2024,204,YES,1,$40,01/2020,2020,No
2957,1397,Mastercard,Debit,5728788703554068,05/2023,492,YES,2,$29340,05/2008,2010,No
3627,1397,Amex,Credit,339750311058511,06/2020,70,YES,2,$13600,06/2018,2018,No
3044,1397,Mastercard,Credit,5717397423380285,09/2022,862,YES,2,$7700,05/2010,2010,No
5401,873,Mastercard,Debit,5256835813261969,11/2021,934,YES,1,$18803,11/2004,2008,No
3205,873,Mastercard,Debit,5289111922145094,10/2022,314,YES,2,$28405,06/1998,2008,No
1269,873,Mastercard,Debit,5649539832197637,04/2011,892,YES,1,$15521,02/2011,2011,No
20,1728,Visa,Credit,4665365862082531,06/2021,412,YES,1,$3800,01/2001,2003,No
3493,1728,Visa,Credit,4209145697099683,10/2022,498,YES,2,$10900,06/2010,2013,No
153,1728,Mastercard,Debit,5042804591987313,03/2023,431,YES,2,$1930,01/2008,2015,No
4422,1728,Discover,Credit,6203739864158389,03/2024,288,YES,2,$13900,08/2014,2014,No
223,299,Mastercard,Debit,5541834458092370,03/2024,143,YES,1,$5575,01/2010,2010,No
2756,299,Amex,Credit,339123645701074,05/2023,369,NO,2,$8300,04/2016,2016,No
208,299,Visa,Debit,4282874431983773,05/2020,127,YES,1,$13009,01/2009,2009,No
468,299,Mastercard,Debit,5692291424544263,12/2024,696,YES,2,$12029,01/2020,2020,No
764,299,Visa,Credit,4149119638454529,08/2022,294,YES,1,$6100,01/2020,2020,No
4414,1742,Visa,Debit,4155430243935975,10/2022,653,YES,1,$24123,08/2013,2013,No
1155,1742,Visa,Credit,4768983039467326,03/2015,74,YES,1,$14700,02/2008,2010,No
5869,1742,Visa,Debit (Prepaid),4792307130049695,02/2020,221,YES,2,$12,12/2006,2013,No
